mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
1	0	0	0	0.0	0	3/8	StaffText	2/4	1	1	0							Un poco Allegro.						
1	0	0	0	0.0	0	3/8	Tempo	2/4	1	1	0								𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
1	0	3/8	3/8	0.0	3/32	15/32	Dynamic	2/4	1	1	0					f								
1	0	3/8	3/8	0.125	3/32	15/32	Chord	2/4	1	1	1/32		1/32	1	0		articStaccatoBelow							
2	1	1/2	1/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1									
2	1	1	1	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	2									
2	1	11/8	11/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	3									
2	1	3/2	3/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	4									
2	1	2	2	0.0	3/8	3/8	StaffText	2/4	1	1	0							Sonate in D-Dur.						
2	1	2	2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	5									
2	1	17/8	17/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	6									
2	1	9/4	9/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	7									
2	1	19/8	19/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	8									
2	1	1	1	0.375	1/8	1/8	Chord	2/4	2	1	3/32		1/16	3/2	9									
2	1	11/8	11/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	10									
2	1	3/2	3/2	0.0	1/4	1/4	Chord	2/4	2	1	0	appoggiatura	1/8	1	11									
2	1	3/2	3/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	12									
2	1	1	1	0.375	1/8	1/8	Chord	2/4	2	2	3/32		1/16	3/2	13									
2	1	11/8	11/8	0.125	7/32	7/32	Chord	2/4	2	2	1/32		1/32	1	14									
2	1	3/2	3/2	0.0	1/4	1/4	Chord	2/4	2	2	0	appoggiatura	1/8	1	15									
2	1	3/2	3/2	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	16									
3	2	5/2	5/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	17									
3	2	3	3	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	18									
3	2	27/8	27/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	19									
3	2	7/2	7/2	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	20									
3	2	31/8	31/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	21									
3	2	4	4	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	22									
3	2	33/8	33/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	23									
3	2	17/4	17/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	24									
3	2	35/8	35/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	25									
3	2	3	3	0.375	1/8	1/8	Chord	2/4	2	1	3/32		1/16	3/2	26									
3	2	27/8	27/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	27									
3	2	7/2	7/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	28									
3	2	3	3	0.375	1/8	1/8	Chord	2/4	2	2	3/32		1/16	3/2	29									
3	2	27/8	27/8	0.125	7/32	7/32	Chord	2/4	2	2	1/32		1/32	1	30									
3	2	7/2	7/2	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	31									
4	3	9/2	9/2	0.0	0	0	StaffText	2/4	1	1	0							"Wilhelm Friedemann Bach
Falck 3"						
4	3	9/2	9/2	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	32									
4	3	39/8	39/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	33									
4	3	5	5	1.0	1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	34									
4	3	6	6	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	35									
4	3	5	5	0.375	1/8	1/8	Chord	2/4	2	1	3/32		1/16	3/2	36									
4	3	43/8	43/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	37									
4	3	11/2	11/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	38									
4	3	6	6	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	39									
4	3	5	5	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	40									
4	3	11/2	11/2	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	41									
4	3	6	6	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	42									
5	4	13/2	13/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	43									0
5	4	15/2	15/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	44									
5	4	8	8	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	45									
5	4	7	7	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	46									
5	4	15/2	15/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	47									
5	4	67/8	67/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	48									
5	4	7	7	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	49									
5	4	15/2	15/2	0.375	1/4	1/4	Chord	2/4	2	2	3/32		1/16	3/2	50									
5	4	63/8	63/8	0.125	11/32	11/32	Chord	2/4	2	2	1/32		1/32	1	51									
5	4	8	8	0.375	3/8	3/8	Chord	2/4	2	2	3/32		1/16	3/2	52									
5	4	67/8	67/8	0.125	15/32	15/32	Chord	2/4	2	2	1/32		1/32	1	53									
6	5	17/2	17/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	54									
6	5	35/4	35/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	55									
6	5	37/4	37/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	56									
6	5	19/2	19/2	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	57									
6	5	77/8	77/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	58									
6	5	39/4	39/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	59									
6	5	79/8	79/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	60									
6	5	10	10	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	61									
6	5	81/8	81/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	62									
6	5	41/4	41/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	63									
6	5	83/8	83/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	64									
6	5	17/2	17/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	65									
6	5	9	9	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	66									
6	5	19/2	19/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	67									
6	5	39/4	39/4	0.5	5/16	5/16	Chord	2/4	2	1	1/8		1/8	1	68									
6	5	41/4	41/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	69									
6	5	83/8	83/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	70									
6	5	17/2	17/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	71									
6	5	9	9	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	72									
6	5	19/2	19/2	0.75	1/4	1/4	Chord	2/4	2	2	3/16		1/8	3/2	73									
6	5	41/4	41/4	0.25	7/16	7/16	Chord	2/4	2	2	1/16		1/16	1	74									
7	6	21/2	21/2	0.0	0	0	Chord	2/4	1	1	0	grace32	1/32	1	75									
7	6	21/2	21/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	76									
7	6	43/4	43/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	77									
7	6	87/8	87/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	78									
7	6	11	11	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	79									
7	6	89/8	89/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	80									
7	6	45/4	45/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	81									
7	6	91/8	91/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	82									
7	6	23/2	23/2	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	83									
7	6	95/8	95/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	84									
7	6	12	12	0.0	3/8	3/8	Chord	2/4	1	1	0	grace16	1/16	1	85									
7	6	12	12	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	86									
7	6	49/4	49/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	87									
7	6	99/8	99/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	88									
7	6	21/2	21/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	89									
7	6	11	11	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	90									
7	6	23/2	23/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	91									
7	6	21/2	21/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	92									
7	6	11	11	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	93									
7	6	23/2	23/2	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	94									
7	6	12	12	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	95									
8	7	25/2	25/2	0.0	0	0	Chord	2/4	1	1	0	grace4	1/4	1	96									
8	7	25/2	25/2	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	97									
8	7	25/2	25/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	98									
8	7	13	13	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	99									
8	7	14	14	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	100									
8	7	25/2	25/2	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	101									
8	7	27/2	27/2	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	102									
9	8	29/2	29/2	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	103									
9	8	119/8	119/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	104									
9	8	15	15	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	105									
9	8	91/6	91/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	106									
9	8	46/3	46/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	107									
9	8	31/2	31/2	0.0	1/4	1/4	Chord	2/4	1	1	0	grace16	1/16	1	108									
9	8	31/2	31/2	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	109									
9	8	127/8	127/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	110									
9	8	16	16	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	111									
9	8	97/6	97/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	112									
9	8	49/3	49/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	113									
9	8	29/2	29/2	0.375	0	0	Chord	2/4	1	2	3/32		1/16	3/2	114									
9	8	119/8	119/8	0.125	3/32	3/32	Chord	2/4	1	2	1/32		1/32	1	115									
9	8	29/2	29/2	0.375	0	0	Chord	2/4	2	1	3/32		1/16	3/2	116									
9	8	119/8	119/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	117									
9	8	15	15	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	118									
9	8	31/2	31/2	0.375	1/4	1/4	Chord	2/4	2	2	3/32		1/16	3/2	119									
9	8	127/8	127/8	0.125	11/32	11/32	Chord	2/4	2	2	1/32		1/32	1	120									
9	8	16	16	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	121									
10	9	33/2	33/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	122									
10	9	17	17	0.0	1/8	1/8	Dynamic	2/4	1	1	0					p								
10	9	17	17	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	123									
10	9	35/2	35/2	0.0	1/4	1/4	Chord	2/4	1	1	0	grace16	1/16	1	124									
10	9	35/2	35/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	125									
10	9	18	18	0.0	3/8	3/8	Chord	2/4	1	1	0	grace16	1/16	1	126									
10	9	18	18	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	127									1
10	9	33/2	33/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	128									
10	9	33/2	33/2	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	129									
11	10	37/2	37/2	0.0	0	0	Chord	2/4	1	1	0	grace16	1/16	1	130									
11	10	37/2	37/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	131									2
11	10	39/2	39/2	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	132									
11	10	81/4	81/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	133									
11	10	19	19	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	134									
11	10	39/2	39/2	0.0	1/4	1/4	Chord	2/4	2	1	0	grace16	1/16	1	135									
11	10	39/2	39/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	136									
11	10	20	20	0.0	3/8	3/8	Chord	2/4	2	1	0	grace16	1/16	1	137									
11	10	20	20	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	138									3
12	11	41/2	41/2	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	139									
12	11	165/8	165/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	140									4
12	11	83/4	83/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	141									4
12	11	167/8	167/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	142									
12	11	21	21	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	143									
12	11	169/8	169/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	144									
12	11	85/4	85/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	145									
12	11	171/8	171/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	146									
12	11	43/2	43/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	147									5
12	11	22	22	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	148									
12	11	179/8	179/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	149									
12	11	41/2	41/2	0.0	0	0	Chord	2/4	2	1	0	grace16	1/16	1	150									
12	11	41/2	41/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	151									6
12	11	21	21	0.375	1/8	1/8	Chord	2/4	2	1	3/32		1/16	3/2	152									
12	11	171/8	171/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	153									
12	11	43/2	43/2	0.125	1/4	1/4	Chord	2/4	2	1	1/32		1/32	1	154									
12	11	173/8	173/8	0.125	9/32	9/32	Chord	2/4	2	1	1/32		1/32	1	155									7
12	11	87/4	87/4	0.125	5/16	5/16	Chord	2/4	2	1	1/32		1/32	1	156									7
12	11	175/8	175/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32		1/32	1	157									
12	11	22	22	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	158									
12	11	177/8	177/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	159									
12	11	89/4	89/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	160									
12	11	179/8	179/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	161									
13	12	45/2	45/2	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	162									
13	12	181/8	181/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	163									8
13	12	91/4	91/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	164									8
13	12	183/8	183/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	165									
13	12	185/8	185/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	166									
13	12	93/4	93/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	167									
13	12	187/8	187/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	168									
13	12	47/2	47/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	169									
13	12	23	23	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	170									
13	12	24	24	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	171									
13	12	45/2	45/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	172									
13	12	23	23	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	173									
13	12	24	24	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	174									
14	13	49/2	49/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	175									
14	13	25	25	0.0	1/8	1/8	Chord	2/4	1	1	0	grace32	1/32	1	176									
14	13	25	25	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	177									
14	13	101/4	101/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	178									
14	13	203/8	203/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	179									
14	13	51/2	51/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	180									
14	13	26	26	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	181									
14	13	211/8	211/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	182									
14	13	49/2	49/2	0.25	0	0	Chord	2/4	1	2	1/16		1/16	1	183									
14	13	99/4	99/4	0.5	1/16	1/16	Chord	2/4	1	2	1/8		1/8	1	184									
14	13	101/4	101/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16		1/16	1	185									
14	13	51/2	51/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	186									
14	13	26	26	0.375	3/8	3/8	Chord	2/4	1	2	3/32		1/16	3/2	187									
14	13	211/8	211/8	0.125	15/32	15/32	Chord	2/4	1	2	1/32		1/32	1	188									
14	13	49/2	49/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	189									
14	13	25	25	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	190									
14	13	26	26	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	191									
15	14	53/2	53/2	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	192									
15	14	215/8	215/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	193									
15	14	27	27	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	194									
15	14	219/8	219/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	195									
15	14	55/2	55/2	0.0	1/4	1/4	Chord	2/4	1	1	0	appoggiatura	1/8	1	196									
15	14	55/2	55/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	197									
15	14	53/2	53/2	0.375	0	0	Chord	2/4	1	2	3/32		1/16	3/2	198									
15	14	215/8	215/8	0.125	3/32	3/32	Chord	2/4	1	2	1/32		1/32	1	199									
15	14	27	27	0.375	1/8	1/8	Chord	2/4	1	2	3/32		1/16	3/2	200									
15	14	219/8	219/8	0.125	7/32	7/32	Chord	2/4	1	2	1/32		1/32	1	201									
15	14	55/2	55/2	0.0	1/4	1/4	Chord	2/4	1	2	0	appoggiatura	1/8	1	202									
15	14	55/2	55/2	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	203									
15	14	53/2	53/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	204									
15	14	227/8	227/8	0.0	15/32	15/32	Dynamic	2/4	2	1	0					f								
15	14	227/8	227/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	205									
16	15	231/8	231/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	206									
16	15	29	29	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	207									
16	15	235/8	235/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	208									
16	15	59/2	59/2	0.0	1/4	1/4	Chord	2/4	1	1	0	appoggiatura	1/8	1	209									
16	15	59/2	59/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	210									
16	15	231/8	231/8	0.125	3/32	3/32	Chord	2/4	1	2	1/32		1/32	1	211									
16	15	29	29	0.375	1/8	1/8	Chord	2/4	1	2	3/32		1/16	3/2	212									
16	15	235/8	235/8	0.125	7/32	7/32	Chord	2/4	1	2	1/32		1/32	1	213									
16	15	59/2	59/2	0.0	1/4	1/4	Chord	2/4	1	2	0	appoggiatura	1/8	1	214									
16	15	59/2	59/2	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	215									
16	15	57/2	57/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	216									
16	15	29	29	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	217									
16	15	30	30	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	218									
16	15	241/8	241/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	219									
16	15	121/4	121/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	220									
16	15	243/8	243/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	221									
17	16	247/8	247/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	222									
17	16	31	31	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	223									
17	16	251/8	251/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	224									
17	16	63/2	63/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	225									
17	16	247/8	247/8	0.125	3/32	3/32	Chord	2/4	1	2	1/32		1/32	1	226									
17	16	31	31	0.375	1/8	1/8	Chord	2/4	1	2	3/32		1/16	3/2	227									
17	16	251/8	251/8	0.125	7/32	7/32	Chord	2/4	1	2	1/32		1/32	1	228									
17	16	63/2	63/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	229									
17	16	61/2	61/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	230									
17	16	31	31	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	231									
17	16	63/2	63/2	0.375	1/4	1/4	Chord	2/4	2	1	3/32		1/16	3/2	232									
17	16	255/8	255/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32		1/32	1	233									
17	16	32	32	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	234									
17	16	257/8	257/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	235									
17	16	129/4	129/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	236									
17	16	259/8	259/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	237									
18	17	33	33	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	238									
18	17	267/8	267/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	239									
18	17	67/2	67/2	0.0	1/4	1/4	Chord	2/4	1	1	0	appoggiatura	1/8	1	240									
18	17	67/2	67/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	241									
18	17	65/2	65/2	0.375	0	0	Chord	2/4	1	2	3/32		1/16	3/2	242									
18	17	263/8	263/8	0.125	3/32	3/32	Chord	2/4	1	2	1/32		1/32	1	243									
18	17	33	33	1.0	1/8	1/8	Chord	2/4	1	2	1/4		1/4	1	244									
18	17	34	34	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	245									
18	17	33	33	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	246									
18	17	34	34	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	247									
19	18	35	35	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	248									
19	18	71/2	71/2	0.375	1/4	1/4	Chord	2/4	1	1	3/32		1/16	3/2	249									
19	18	287/8	287/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	250									
19	18	36	36	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	251									
19	18	35	35	0.375	1/8	1/8	Chord	2/4	1	2	3/32		1/16	3/2	252									
19	18	283/8	283/8	0.125	7/32	7/32	Chord	2/4	1	2	1/32		1/32	1	253									
19	18	71/2	71/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	254									
19	18	36	36	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	255									
19	18	69/2	69/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	256									9
19	18	71/2	71/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	257									
19	18	36	36	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	258									
20	19	73/2	73/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	259									
20	19	147/4	147/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	260									
20	19	149/4	149/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	261									
20	19	75/2	75/2	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	262									
20	19	301/8	301/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	263									
20	19	151/4	151/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	264									
