mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/4	2/2	2	1	D.V{						D	I		V	V						{	M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
2	1	0	0	2/2	2	1	I						D	I		I	I							M	0	0	2, 6, 3		2	2	0	10	0.0	0.0	1.0	0.0
2	1	3/4	3/4	2/2	2	1	IM2					iii64	D	I		IM2	I	M	2					MM7	0	0	7, 2, 6, 3		2	7	0	5	0.0	0.0	0.75	0.0
3	2	0	0	2/2	2	1	vi						D	I		vi	vi							m	0	0	5, 2, 6		5	5	2	6	0.25	0.16666666666666666	1.3333333333333333	0.1111111111111111
3	2	1/2	1/2	2/2	2	1	I6						D	I		I6	I		6					M	0	0	6, 3, 2		2	6	3	6	0.3333333333333333	0.25	1.25	0.16666666666666666
4	3	0	0	2/2	2	1	vii%43						D	I		vii%43	vii	%	43					%7	0	0	1, 5, 7, 4		7	1	0	3	0.0	0.0	0.5	0.0
4	3	1/4	1/4	2/2	2	1	I6						D	I		I6	I		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.625	0.0
4	3	1/2	1/2	2/2	2	1	ii						D	I		ii	ii							m	0	0	4, 1, 5		4	4	1	3	0.25	0.0	0.75	0.0
4	3	3/4	3/4	2/2	2	1	V7						D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.75	0.0
5	4	0	0	2/2	2	1	I(^74)}						D	I		I(^74)	I			^74			}	M	0	0	2, 1, 3	7	2	2	0	3	0.0	0.0	1.0	0.0
5	4	1/4	1/4	2/2	2	1	I|IAC						D	I		I	I					IAC		M	0	0	2, 6, 3		2	2	3	13	0.1875	0.22916666666666666	1.7708333333333333	0.11458333333333333
6	5	1/2	1/2	2/2	2	1	ii7						D	I		ii7	ii		7					mm7	0	0	4, 1, 5, 2		4	4	0	2	0.0	0.0	0.5	0.0
6	5	3/4	3/4	2/2	2	1	V7						D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.75	0.0
7	6	0	0	2/2	2	1	I(^74)}{						D	I		I(^74)	I			^74			}{	M	0	0	2, 1, 3	7	2	2	3	5	0.375	0.4166666666666667	1.3333333333333333	0.2380952380952381
7	6	3/4	3/4	2/2	2	1	#vi%65/vi	-0.237608	5.14436	-0.455777	/		D	I		#vi%65/vi	#vi	%	65		vi			%7	0	0	5, 2, 6, 8		8	5	0	5	0.0	0.0	0.75	0.0
8	7	0	0	2/2	2	1	ii(4)/vi						D	I		ii(4)/vi	ii			4	vi			m	0	0	7, 6, 8		7	7	0	3	0.0	0.0	1.0	0.0
8	7	1/4	1/4	2/2	2	1	iio/vi						D	I		iio/vi	ii	o			vi			o	0	0	7, 4, 1		7	7	3	2	0.6	0.4166666666666667	0.3333333333333333	0.5555555555555556
8	7	3/4	3/4	2/2	2	1	V65/vi						D	I		V65/vi	V		65		vi			Mm7	0	0	10, 7, 4, 6		6	10	0	5	0.0	0.0	0.75	0.0
9	8	0	0	2/2	2	1	i/vi						D	I		i/vi	i				vi			m	0	0	5, 2, 6		5	5	1	9	0.1	0.08333333333333333	1.1666666666666667	0.06666666666666667
9	8	1/2	1/2	2/2	2	1	VI/vi						D	I		VI/vi	VI				vi			M	0	0	1, 5, 2		1	1	3	4	0.42857142857142855	0.25	0.5	0.3333333333333333
10	9	0	0	2/2	2	1	i/vi						D	I		i/vi	i				vi			m	0	0	5, 2, 6		5	5	1	8	0.1111111111111111	0.08333333333333333	0.9166666666666666	0.08333333333333333
10	9	1/2	1/2	2/2	2	1	V.vii%7						D	V		vii%7	vii	%	7					%7	0	0	8, 5, 2, 6		8	8	3	7	0.3	0.25	0.75	0.25
11	10	1/4	1/4	2/2	2	1	V7	0.0783114	-7.04206		/		D	V		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	5	0.0	0.0	0.75	0.0
11	10	1/2	1/2	2/2	2	1	IV6						D	V		IV6	IV		6					M	0	0	6, 3, 2		2	6	1	3	0.25	0.0	1.0	0.0
11	10	3/4	3/4	2/2	2	1	V7						D	V		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	1	6	0.14285714285714285	0.08333333333333333	0.75	0.09999999999999999
12	11	0	0	2/2	2	1	I(9)}{	0	-1.56026		/		D	V		I(9)	I			9			}{	M	0	0	3, 7, 4	5	3	3	0	5	0.0	0.0	0.75	0.0
12	11	1/4	1/4	2/2	2	1	I						D	V		I	I							M	0	0	3, 7, 4		3	3	0	11	0.0	0.0	1.25	0.0
12	11	3/4	3/4	2/2	2	1	I6						D	V		I6	I		6					M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	0.5	0.0
13	12	0	0	2/2	2	1	I						D	V		I	I							M	0	0	3, 7, 4		3	3	5	13	0.2777777777777778	0.75	1.8125	0.2926829268292683
14	13	0	0	2/2	2	1	vii%7						D	V		vii%7	vii	%	7					%7	0	0	8, 5, 2, 6		8	8	0	2	0.0	0.0	0.25	0.0
14	13	1/4	1/4	2/2	2	1	I						D	V		I	I							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.875	0.0
14	13	1/2	1/2	2/2	2	1	IVM7						D	V		IVM7	IV	M	7					MM7	0	0	2, 6, 3, 7		2	2	1	2	0.3333333333333333	0.0	0.75	0.0
14	13	3/4	3/4	2/2	2	1	V2						D	V		V2	V		2					Mm7	0	0	2, 4, 8, 5		4	2	0	5	0.0	0.0	1.25	0.0
15	14	1/4	1/4	2/2	2	1	I6|IAC						D	V		I6	I		6			IAC		M	0	0	7, 4, 3		3	7	1	3	0.25	0.0625	0.6875	0.08333333333333333
15	14	1/2	1/2	2/2	2	1	I{						D	V		I	I						{	M	0	0	3, 7, 4		3	3	2	12	0.14285714285714285	0.16666666666666666	1.5833333333333333	0.09523809523809523
16	15	1/2	1/2	2/2	2	1	IVM7						D	V		IVM7	IV	M	7					MM7	0	0	2, 6, 3, 7		2	2	1	2	0.3333333333333333	0.0	0.75	0.0
16	15	3/4	3/4	2/2	2	1	V2						D	V		V2	V		2					Mm7	0	0	2, 4, 8, 5		4	2	0	5	0.0	0.0	1.25	0.0
17	16	1/4	1/4	2/2	2	1	I6|IAC						D	V		I6	I		6			IAC		M	0	0	7, 4, 3		3	7	1	3	0.25	0.0625	0.4375	0.125
17	16	1/2	1/2	2/2	2	1	I{						D	V		I	I						{	M	0	0	3, 7, 4		3	3	0	9	0.0	0.0	0.7916666666666666	0.0
18	17	1/4	1/4	2/2	2	1	I6						D	V		I6	I		6					M	0	0	7, 4, 3		3	7	2	3	0.4	0.16666666666666666	0.5833333333333334	0.2222222222222222
18	17	1/2	1/2	2/2	2	1	V7}						D	V		V7	V		7				}	Mm7	0	0	4, 8, 5, 2		4	4	1	7	0.125	0.08333333333333333	1.4166666666666667	0.05555555555555555
19	18	0	0	2/2	2	1	#viio7/vi{						D	V		#viio7/vi	#vii	o	7		vi		{	o7	0	0	11, 8, 5, 2		11	11	0	3	0.0	0.0	1.0	0.0
19	18	1/2	1/2	2/2	2	1	vi						D	V		vi	vi							m	0	0	6, 3, 7		6	6	3	4	0.42857142857142855	0.5	1.0	0.3333333333333333
20	19	0	0	2/2	2	1	I64						D	V		I64	I		64					M	0	0	4, 3, 7		3	4	0	3	0.0	0.0	1.5	0.0
20	19	1/2	1/2	2/2	2	1	V65/V						D	V		V65/V	V		65		V			Mm7	0	0	9, 6, 3, 5		5	9	6	16	0.2727272727272727	0.8125	3.4375	0.19117647058823528
22	21	1/2	1/2	2/2	2	1	V|HC}{						D	V		V	V					HC	}{	M	0	0	4, 8, 5		4	4	2	6	0.25	0.16666666666666666	0.8333333333333334	0.16666666666666666
23	22	0	0	2/2	2	1	V7						D	V		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	3	9	0.25	0.5625	1.9375	0.225
24	23	0	0	2/2	2	1	I}{						D	V		I	I						}{	M	0	0	3, 7, 4		3	3	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
24	23	1/4	1/4	2/2	2	1	V65/IV						D	V		V65/IV	V		65		IV			Mm7	0	0	7, 4, 1, 3		3	7	2	3	0.4	0.16666666666666666	0.5833333333333334	0.2222222222222222
24	23	1/2	1/2	2/2	2	1	IV(#9)						D	V		IV(#9)	IV			#9				M	0	0	2, 6, 3	11	2	2	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
24	23	3/4	3/4	2/2	2	1	ii6(#4)						D	V		ii6(#4)	ii		6	#4				m	0	0	2, 11, 5		5	2	0	4	0.0	0.0	0.6666666666666666	0.0
24	23	11/12	11/12	2/2	2	1	ii6						D	V		ii6	ii		6					m	0	0	2, 6, 5		5	2	0	1	0.0	0.0	0.08333333333333333	0.0
25	24	0	0	2/2	2	1	V7						D	V		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	1	3	0.25	0.08333333333333333	0.5833333333333334	0.12499999999999999
25	24	1/4	1/4	2/2	2	1	V65/vi						D	V		V65/vi	V		65		vi			Mm7	0	0	11, 8, 5, 7		7	11	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
25	24	1/2	1/2	2/2	2	1	vi(9)						D	V		vi(9)	vi			9				m	0	0	6, 3, 7	8	6	6	0	5	0.0	0.0	0.75	0.0
25	24	3/4	3/4	2/2	2	1	IV6(4)						D	V		IV6(4)	IV		6	4				M	0	0	8, 3, 2		2	8	1	3	0.25	0.25	0.4166666666666667	0.37499999999999994
25	24	11/12	11/12	2/2	2	1	IV6						D	V		IV6	IV		6					M	0	0	6, 3, 2		2	6	0	1	0.0	0.0	0.08333333333333333	0.0
26	25	0	0	2/2	2	1	V65						D	V		V65	V		65					Mm7	0	0	8, 5, 2, 4		4	8	2	7	0.2222222222222222	0.16666666666666666	1.25	0.1176470588235294
26	25	1/2	1/2	2/2	2	1	V7						D	V		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	2	7	0.2222222222222222	0.16666666666666666	1.25	0.1176470588235294
27	26	0	0	2/2	2	1	I}{						D	V		I	I						}{	M	0	0	3, 7, 4		3	3	2	7	0.2222222222222222	0.16666666666666666	1.5833333333333333	0.09523809523809523
27	26	1/2	1/2	2/2	2	1	I6						D	V		I6	I		6					M	0	0	7, 4, 3		3	7	3	9	0.25	0.25	1.0	0.2
28	27	0	0	2/2	2	1	vii%7/V	0	-4.77103		/		D	V		vii%7/V	vii	%	7		V			%7	0	0	9, 6, 3, 7		9	9	0	21	0.0	0.0	3.5	0.0
29	28	1/4	1/4	2/2	2	1	viio7/V						D	V		viio7/V	vii	o	7		V			o7	0	0	9, 6, 3, 0		9	9	0	25	0.0	0.0	4.5	0.0
30	29	3/4	3/4	2/2	2	1	V6/V						D	V		V6/V	V		6		V			M	0	0	9, 6, 5		5	9	0	3	0.0	0.0	0.75	0.0
31	30	0	0	2/2	2	1	viio/V						D	V		viio/V	vii	o			V			o	0	0	9, 6, 3		9	9	0	3	0.0	0.0	1.0	0.0
31	30	1/2	1/2	2/2	2	1	V|HC}						D	V		V	V					HC	}	M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	1.0	0.0
31	30	3/4	3/4	2/2	2	1	V(94){						D	V		V(94)	V			94			{	M	0	0	4, 3, 5	6	4	4	0	2	0.0	0.0	0.5	0.0
32	31	0	0	2/2	2	1	V7						D	V		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	5	0.0	0.0	1.75	0.0
32	31	1/2	1/2	2/2	2	1	ii7/IV						D	V		ii7/IV	ii		7		IV			mm7	0	0	4, 1, 5, 2		4	4	1	5	0.16666666666666666	0.0625	1.1875	0.05
33	32	0	0	2/2	2	1	vii%43/IV	-0.313246	-4.37947		/		D	V		vii%43/IV	vii	%	43		IV			%7	0	0	1, 5, 7, 4		7	1	0	4	0.0	0.0	0.25	0.0
33	32	1/4	1/4	2/2	2	1	IV6						D	V		IV6	IV		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	1.25	0.0
33	32	1/2	1/2	2/2	2	1	ii7(4)/IV						D	V		ii7(4)/IV	ii		7	4	IV			mm7	0	0	4, 3, 5, 2		4	4	0	1	0.0	0.0	0.25	0.0
33	32	3/4	3/4	2/2	2	1	V7/IV						D	V		V7/IV	V		7		IV			Mm7	0	0	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.75	0.0
34	33	0	0	2/2	2	1	I/IV}{						D	V		I/IV	I				IV		}{	M	0	0	2, 6, 3		2	2	2	7	0.2222222222222222	0.16666666666666666	1.3333333333333333	0.1111111111111111
34	33	1/2	1/2	2/2	2	1	I6/IV						D	V		I6/IV	I		6		IV			M	0	0	6, 3, 2		2	6	3	7	0.3	0.25	0.75	0.25
35	34	0	0	2/2	2	1	vii%7/V/IV						D	V		vii%7/V/IV	vii	%	7		V/IV			%7	0	0	8, 5, 2, 6		8	8	0	23	0.0	0.0	3.75	0.0
36	35	1/4	1/4	2/2	2	1	viio7/V/IV						D	V		viio7/V/IV	vii	o	7		V/IV			o7	0	0	8, 5, 2, -1		8	8	1	27	0.03571428571428571	0.0	5.25	0.0
38	37	0	0	2/2	2	1	V/IV						D	V		V/IV	V				IV			M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	1.25	0.0
38	37	1/4	1/4	2/2	2	1	I6						D	V		I6	I		6					M	0	0	7, 4, 3		3	7	1	2	0.3333333333333333	0.125	0.375	0.25
38	37	1/2	1/2	2/2	2	1	IV						D	V		IV	IV							M	0	0	2, 6, 3		2	2	1	2	0.3333333333333333	0.125	0.375	0.25
38	37	3/4	3/4	2/2	2	1	V65/V						D	V		V65/V	V		65		V			Mm7	0	0	9, 6, 3, 5		5	9	0	4	0.0	0.0	0.75	0.0
39	38	0	0	2/2	2	1	V(4)}						D	V		V(4)	V			4			}	M	0	0	4, 3, 5		4	4	0	3	0.0	0.0	2.0	0.0
39	38	1/2	1/2	2/2	2	1	V|HC						D	V		V	V					HC		M	0	0	4, 8, 5		4	4	0	1	0.0	0.0	0.25	0.0
39	38	3/4	3/4	2/2	2	1	I6{						D	V		I6	I		6				{	M	0	0	7, 4, 3		3	7	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
40	39	0	0	2/2	2	1	IV						D	V		IV	IV							M	0	0	2, 6, 3		2	2	1	3	0.25	0.125	0.625	0.16666666666666666
40	39	1/4	1/4	2/2	2	1	V65/V						D	V		V65/V	V		65		V			Mm7	0	0	9, 6, 3, 5		5	9	1	6	0.14285714285714285	0.08333333333333333	0.6666666666666666	0.1111111111111111
40	39	1/2	1/2	2/2	2	1	V						D	V		V	V							M	0	0	4, 8, 5		4	4	2	3	0.4	0.16666666666666666	0.5833333333333334	0.2222222222222222
40	39	3/4	3/4	2/2	2	1	V65/vi						D	V		V65/vi	V		65		vi			Mm7	0	0	11, 8, 5, 7		7	11	1	6	0.14285714285714285	0.08333333333333333	0.6666666666666666	0.1111111111111111
41	40	0	0	2/2	2	1	vi						D	V		vi	vi							m	0	0	6, 3, 7		6	6	2	3	0.4	0.16666666666666666	0.5833333333333334	0.2222222222222222
41	40	1/4	1/4	2/2	2	1	IV+6						D	V		IV+6	IV	+	6					+	0	0	6, 10, 2		2	6	2	3	0.4	0.16666666666666666	0.8333333333333334	0.16666666666666666
41	40	1/2	1/2	2/2	2	1	V6(#4)						D	V		V6(#4)	V		6	#4				M	0	0	8, 10, 4		4	8	2	2	0.5	0.16666666666666666	0.3333333333333333	0.3333333333333333
41	40	3/4	3/4	2/2	2	1	V6						D	V		V6	V		6					M	0	0	8, 5, 4		4	8	2	3	0.4	0.16666666666666666	0.5833333333333334	0.2222222222222222
42	41	0	0	2/2	2	1	I						D	V		I	I							M	0	0	3, 7, 4		3	3	2	4	0.3333333333333333	0.08333333333333333	0.6666666666666666	0.1111111111111111
42	41	1/4	1/4	2/2	2	1	IV						D	V		IV	IV							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
42	41	3/4	3/4	2/2	2	1	V7						D	V		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	0	3	0.0	0.0	0.75	0.0
43	42	0	0	2/2	2	1	I[I|PAC}						D	V	I	I	I					PAC	}	M	0	0	3, 7, 4		3	3	1	4	0.2	0.08333333333333333	0.75	0.09999999999999999
43	42	1/6	1/6	2/2	2	1	V7/IV						D	V	I	V7/IV	V		7		IV			Mm7	0	0	3, 7, 4, 1		3	3	0	2	0.0	0.0	0.16666666666666666	0.0
43	42	1/4	1/4	2/2	2	1	IV						D	V	I	IV	IV							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.16666666666666666	0.0
43	42	1/3	1/3	2/2	2	1	ii						D	V	I	ii	ii							m	0	0	5, 2, 6		5	5	0	2	0.0	0.0	0.16666666666666666	0.0
43	42	5/12	5/12	2/2	2	1	V						D	V	I	V	V							M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.16666666666666666	0.0
43	42	1/2	1/2	2/2	2	1	I]						D	V	I	I	I							M	0	0	3, 7, 4		3	3	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
45	43	0	0	2/2	2	1	V						D	V		V	V							M	0	0	4, 8, 5		4	4	0	1	0.0	0.0	0.5	0.0
45	43	1/4	1/4	2/2	2	1	V2						D	V		V2	V		2					Mm7	0	0	2, 4, 8, 5		4	2	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
45	43	1/2	1/2	2/2	2	1	I6						D	V		I6	I		6					M	0	0	7, 4, 3		3	7	2	4	0.3333333333333333	0.16666666666666666	0.5833333333333334	0.2222222222222222
45	43	3/4	3/4	2/2	2	1	I						D	V		I	I							M	0	0	3, 7, 4		3	3	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
46	44	0	0	2/2	2	1	V						D	V		V	V							M	0	0	4, 8, 5		4	4	0	1	0.0	0.0	0.25	0.0
46	44	1/4	1/4	2/2	2	1	V7						D	V		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	1	5	0.16666666666666666	0.08333333333333333	0.6666666666666666	0.1111111111111111
46	44	1/2	1/2	2/2	2	1	I						D	V		I	I							M	0	0	3, 7, 4		3	3	2	4	0.3333333333333333	0.16666666666666666	0.8333333333333334	0.16666666666666666
46	44	3/4	3/4	2/2	2	1	V7/IV						D	V		V7/IV	V		7		IV			Mm7	0	0	3, 7, 4, 1		3	3	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
47	45	0	0	2/2	2	1	IV						D	V		IV	IV							M	0	0	2, 6, 3		2	2	3	13	0.1875	0.25	1.75	0.125
48	46	0	0	2/2	2	1	I(64)}						D	V		I(64)	I			64			}	M	0	0	3, 2, 6		3	3	0	3	0.0	0.0	1.0	0.0
48	46	1/4	1/4	2/2	2	1	I						D	V		I	I							M	0	0	3, 7, 4		3	3	5	6	0.45454545454545453	0.5416666666666666	0.8333333333333334	0.3939393939393939
49	47	0	0	2/2	2	1	I.V43						D	I		V43	V		43					Mm7	0	0	4, 1, 3, 7		3	4	1	4	0.2	0.08333333333333333	0.9166666666666666	0.08333333333333333
49	47	1/2	1/2	2/2	2	1	I						D	I		I	I							M	0	0	2, 6, 3		2	2	3	6	0.3333333333333333	0.25	1.0	0.2
50	48	0	0	2/2	2	1	V43						D	I		V43	V		43					Mm7	0	0	4, 1, 3, 7		3	4	1	4	0.2	0.08333333333333333	0.9166666666666666	0.08333333333333333
50	48	1/2	1/2	2/2	2	1	I						D	I		I	I							M	0	0	2, 6, 3		2	2	2	3	0.4	0.16666666666666666	0.8333333333333334	0.16666666666666666
50	48	3/4	3/4	2/2	2	1	V43/IV						D	I		V43/IV	V		43		IV			Mm7	0	0	3, 0, 2, 6		2	3	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
51	49	0	0	2/2	2	1	IV/IV	-0.0783114	-0.698838		/		D	I		IV/IV	IV				IV			M	0	0	0, 4, 1		0	0	11	5	0.6875	1.25	0.75	0.625
52	50	0	0	2/2	2	1	IV6						D	I		IV6	IV		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.6875	0.0
52	50	3/16	3/16	2/2	2	1	viio6/V						D	I		viio6/V	vii	o	6		V			o	0	0	5, 2, 8		8	5	0	1	0.0	0.0	0.0625	0.0
52	50	1/4	1/4	2/2	2	1	V}{						D	I		V	V						}{	M	0	0	3, 7, 4		3	3	3	4	0.42857142857142855	0.375	0.625	0.375
52	50	3/4	3/4	2/2	2	1	I6	-0.156623	-4.77103		/		D	I		I6	I		6					M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.625	0.0
52	50	15/16	15/16	2/2	2	1	#viio65/ii	-1.4096	-4.61441		/		D	I		#viio65/ii	#vii	o	65		ii			o7	0	0	6, 3, 0, 9		9	6	0	2	0.0	0.0	0.125	0.0
53	51	0	0	2/2	2	1	i6(#76)/ii	-1.01805	-2.5		/		D	I		i6(#76)/ii	i		6	#76	ii			m	0	0	1, 0, 9		4	1	0	3	0.0	0.0	1.0	0.0
53	51	1/4	1/4	2/2	2	1	i6/ii						D	I		i6/ii	i		6		ii			m	0	0	1, 5, 4		4	1	3	2	0.6	0.4166666666666667	0.3333333333333333	0.5555555555555556
53	51	3/4	3/4	2/2	2	1	#vi%65/ii	-0.237608	5.14436	-0.455777	/		D	I		#vi%65/ii	#vi	%	65		ii			%7	0	0	4, 1, 5, 7		7	4	0	5	0.0	0.0	0.75	0.0
54	52	0	0	2/2	2	1	ii(4)/ii						D	I		ii(4)/ii	ii			4	ii			m	0	0	6, 5, 7		6	6	0	3	0.0	0.0	1.0	0.0
54	52	1/4	1/4	2/2	2	1	iio/ii						D	I		iio/ii	ii	o			ii			o	0	0	6, 3, 0		6	6	3	2	0.6	0.4166666666666667	0.3333333333333333	0.5555555555555556
54	52	3/4	3/4	2/2	2	1	V65/ii						D	I		V65/ii	V		65		ii			Mm7	0	0	9, 6, 3, 5		5	9	0	5	0.0	0.0	0.75	0.0
55	53	0	0	2/2	2	1	#viio/ii						D	I		#viio/ii	#vii	o			ii			o	0	0	9, 6, 3		9	9	0	3	0.0	0.0	1.0	0.0
55	53	1/2	1/2	2/2	2	1	I/ii}{						D	I		I/ii	I				ii		}{	M	0	0	4, 8, 5		4	4	2	6	0.25	0.16666666666666666	0.8333333333333334	0.16666666666666666
56	54	0	0	2/2	2	1	V7/V						D	I		V7/V	V		7		V			Mm7	0	0	4, 8, 5, 2		4	4	3	9	0.25	0.5625	1.9375	0.225
57	55	0	0	2/2	2	1	viio/V						D	I		viio/V	vii	o			V			o	0	0	8, 5, 2		8	8	0	3	0.0	0.0	1.0	0.0
57	55	1/2	1/2	2/2	2	1	V}{						D	I		V	V						}{	M	0	0	3, 7, 4		3	3	2	6	0.25	0.16666666666666666	0.8333333333333334	0.16666666666666666
58	56	0	0	2/2	2	1	V7						D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	3	9	0.25	0.5625	1.9375	0.225
59	57	0	0	2/2	2	1	I						D	I		I	I							M	0	0	2, 6, 3		2	2	0	11	0.0	0.0	2.625	0.0
59	57	3/4	3/4	2/2	2	1	ii.ii%43						D	ii		ii%43	ii	%	43					%7	0	1	0, 4, 6, 3		6	0	0	4	0.0	0.0	0.625	0.0
60	58	0	0	2/2	2	1	V7(42)						D	ii		V7(42)	V		7	42				Mm7	0	1	0, 4, 6, 3		5	0	0	4	0.0	0.0	1.5	0.0
60	58	1/4	1/4	2/2	2	1	V7(4)						D	ii		V7(4)	V		7	4				Mm7	0	1	5, 4, 6, 3		5	5	0	2	0.0	0.0	0.5	0.0
60	58	1/2	1/2	2/2	2	1	V7|HC}						D	ii		V7	V		7			HC	}	Mm7	0	1	5, 9, 6, 3		5	5	0	4	0.0	0.0	0.875	0.0
60	58	3/4	3/4	2/2	2	1	V{						D	ii		V	V						{	M	0	1	5, 9, 6		5	5	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
61	59	0	0	2/2	2	1	i						D	ii		i	i							m	0	1	4, 1, 5		4	4	0	16	0.0	0.0	2.0	0.0
61	59	3/4	3/4	2/2	2	1	i6						D	ii		i6	i		6					m	0	1	1, 5, 4		4	1	0	4	0.0	0.0	0.5	0.0
